100
5
20,20,20,20,20,
-0.0496574,0.0136837,0.0537866,-0.0674691,-0.0216716,0.0843275,-0.0611102,-0.0730314,0.085747,-0.0543362,-0.12427,0.0864067,-0.0479617,-0.175482,0.0863597,-0.0427283,-0.226739,0.0858097,-0.0383176,-0.27799,0.0848285,-0.0339808,-0.32915,0.0831506,-0.0295229,-0.380165,0.080355,-0.0255151,-0.43102,0.0760768,-0.0229841,-0.481702,0.0701733,-0.0231232,-0.532185,0.0631069,-0.0269869,-0.582413,0.056107,-0.0351139,-0.63219,0.0504978,-0.0474413,-0.681153,0.0466469,-0.063565,-0.728949,0.0436235,-0.0827998,-0.77544,0.0401457,-0.103683,-0.821086,0.0363226,-0.123202,-0.867376,0.0355107,-0.132841,-0.915803,0.0441444,
0.0686964,-0.0108562,0.0653775,0.0741198,-0.0462115,0.100314,0.0836242,-0.0968047,0.104461,0.091295,-0.14776,0.104625,0.0980468,-0.198724,0.102833,0.104143,-0.249622,0.0997283,0.109493,-0.300444,0.0955339,0.113741,-0.351188,0.0902401,0.116535,-0.401833,0.0839345,0.117564,-0.452404,0.077228,0.116359,-0.50296,0.0712076,0.112253,-0.553444,0.0669999,0.10471,-0.603579,0.065422,0.0939469,-0.653014,0.0672272,0.0812879,-0.701548,0.0733841,0.0687224,-0.749118,0.0845281,0.0579217,-0.795788,0.100073,0.0497368,-0.842013,0.118083,0.0456168,-0.888699,0.136028,0.0507487,-0.936566,0.149839,
-0.0252579,0.0177213,-0.04757,0.00607688,-0.017634,-0.0639447,0.00290918,-0.0688861,-0.0695322,-0.00190706,-0.119817,-0.0758738,-0.00770977,-0.170615,-0.0816504,-0.0135895,-0.221448,-0.0866169,-0.019434,-0.272291,-0.0909074,-0.0256345,-0.323066,-0.0942937,-0.0326824,-0.373715,-0.0962553,-0.0410681,-0.424113,-0.0962879,-0.0507697,-0.474151,-0.0942927,-0.0611716,-0.523871,-0.0908448,-0.0714682,-0.573471,-0.0869725,-0.0807218,-0.623212,-0.0838054,-0.0873067,-0.673343,-0.0824651,-0.088408,-0.723786,-0.0834408,-0.080838,-0.773525,-0.0854453,-0.0633288,-0.82061,-0.0858522,-0.038139,-0.86388,-0.0832628,-0.0134572,-0.907326,-0.0801761,
0.064906,0.0214797,-0.0728622,0.0976238,-0.0138757,-0.0862617,0.0991844,-0.0644601,-0.0921032,0.0985517,-0.114947,-0.0982811,0.0961561,-0.165378,-0.103935,0.0932835,-0.215875,-0.108194,0.0906264,-0.266437,-0.111343,0.0878974,-0.316999,-0.11414,0.0847685,-0.367505,-0.117323,0.0815156,-0.417907,-0.121677,0.0787557,-0.468141,-0.127759,0.0770366,-0.518158,-0.135527,0.0767723,-0.568108,-0.14349,0.0780816,-0.618316,-0.148818,0.0803397,-0.668699,-0.148551,0.0821722,-0.718355,-0.140414,0.0822411,-0.765451,-0.122841,0.0801399,-0.807651,-0.0957338,0.0775109,-0.845229,-0.0626258,0.0799832,-0.887086,-0.0352242,
0.0240631,-0.00966598,0.00444731,0.0348851,-0.0450213,0.0381056,0.039464,-0.0955648,0.0286955,0.045585,-0.146304,0.0225741,0.0512447,-0.197141,0.017663,0.0569346,-0.247881,0.0126332,0.0625838,-0.298442,0.00660226,0.0674028,-0.348869,-0.000565619,0.0703404,-0.399215,-0.00866341,0.0705498,-0.44947,-0.0172051,0.0678156,-0.49961,-0.0253121,0.0623579,-0.549659,-0.0317371,0.054365,-0.599575,-0.0350326,0.0439064,-0.649045,-0.034273,0.0312503,-0.697646,-0.0290502,0.0172761,-0.745068,-0.0189767,0.00353058,-0.791162,-0.00387457,-0.00856041,-0.835966,0.015656,-0.0180739,-0.880024,0.0378725,-0.0209094,-0.926426,0.0566259,

-0.0496574,0.0136837,0.0537866,-0.0718331,-0.0216716,0.0813228,-0.0650751,-0.0730326,0.0841532,-0.0584322,-0.124342,0.0857851,-0.051682,-0.175505,0.0866507,-0.0456447,-0.226649,0.0868372,-0.0407336,-0.277791,0.0864808,-0.036485,-0.328859,0.0855165,-0.0323151,-0.379786,0.0836111,-0.0282748,-0.430544,0.0803621,-0.025101,-0.481131,0.0754424,-0.0239411,-0.531526,0.0688571,-0.0260597,-0.581682,0.0613728,-0.032423,-0.63147,0.05438,-0.0433687,-0.680565,0.0488885,-0.058724,-0.728498,0.0445887,-0.0781997,-0.774811,0.0402449,-0.0998135,-0.819962,0.0348505,-0.121236,-0.865267,0.0312254,-0.134333,-0.913341,0.0366999,
0.0686964,-0.0108562,0.0653775,0.0706049,-0.0462115,0.100681,0.0796103,-0.0968075,0.105668,0.0876993,-0.147698,0.106529,0.0949883,-0.198652,0.105233,0.101695,-0.249522,0.10265,0.10784,-0.300286,0.0991178,0.113123,-0.350957,0.0946456,0.117066,-0.401532,0.0890985,0.119273,-0.452016,0.0827437,0.119313,-0.502463,0.0764081,0.116547,-0.552894,0.0712696,0.110252,-0.603119,0.0683777,0.100161,-0.65274,0.0685644,0.0871034,-0.701413,0.0728044,0.0729641,-0.749009,0.0820461,0.0598064,-0.79556,0.0962913,0.0490055,-0.841427,0.113992,0.0421279,-0.887602,0.132523,0.0446244,-0.935346,0.147534,
-0.0252579,0.0177213,-0.04757,0.00831317,-0.017634,-0.0586598,0.00496536,-0.0687231,-0.0661831,0.0011286,-0.119881,-0.0719276,-0.0045533,-0.170786,-0.0777774,-0.0111094,-0.2215,-0.0831,-0.0176808,-0.272146,-0.0878327,-0.0242369,-0.322765,-0.0919751,-0.031111,-0.373313,-0.0951332,-0.0387923,-0.423752,-0.0966828,-0.0475637,-0.473974,-0.0961454,-0.0571342,-0.523897,-0.0936123,-0.0668269,-0.573609,-0.0898424,-0.0758505,-0.623328,-0.0859695,-0.0829965,-0.673328,-0.0832891,-0.0859448,-0.723731,-0.0828482,-0.0813876,-0.773906,-0.0842423,-0.0670094,-0.822103,-0.08515,-0.0438665,-0.86662,-0.0834365,-0.0194791,-0.910298,-0.0806544,
0.064906,0.0214797,-0.0728622,0.0991516,-0.0138757,-0.0816506,0.101516,-0.0645871,-0.0879827,0.102014,-0.115252,-0.0941733,0.100609,-0.165837,-0.10041,0.0980827,-0.216442,-0.105592,0.0953417,-0.267098,-0.10942,0.092493,-0.317732,-0.112496,0.0892279,-0.368258,-0.115696,0.0856004,-0.418607,-0.119913,0.0821355,-0.468728,-0.125858,0.0794726,-0.5186,-0.133607,0.0781301,-0.568375,-0.142052,0.0783408,-0.618419,-0.148675,0.0796939,-0.668836,-0.150293,0.0809472,-0.718857,-0.14404,0.0806128,-0.766531,-0.127856,0.0780387,-0.809196,-0.101433,0.0747232,-0.846721,-0.0682937,0.0762639,-0.887879,-0.0397807,
